0.0,-0.9667410000000001
0.01,-0.803304
0.02,-0.657525
0.03,-0.511674
0.04,-0.41183400000000003
0.05,-0.368244
0.06,-0.37787699999999996
0.07,-0.424284
0.08,-0.462438
0.09,-0.450318
0.1,-0.389994
0.11,-0.31549499999999997
0.12,-0.258573
0.13,-0.217269
0.14,-0.168957
0.15,-0.10639500000000002
0.16,-0.040971
0.17,0.017856
0.18,0.066027
0.19,0.10650599999999999
0.2,0.141522
0.21,0.162609
0.22,0.151542
0.23,0.10687200000000001
0.24,0.057206999999999994
0.25,0.043449
0.26,0.07332
0.27,0.11769
0.28,0.145971
0.29,0.146694
0.3,0.140796
0.31,0.151254
0.32,0.181149
0.33,0.212418
0.34,0.225678
0.35000000000000003,0.222339
0.36,0.22285500000000003
0.37,0.244461
0.38,0.281487
0.39,0.322218
0.4,0.356757
0.41000000000000003,0.374373
0.42,0.365226
0.43,0.329916
0.44,0.286887
0.45,0.26493900000000004
0.46,0.28522200000000003
0.47000000000000003,0.34187100000000004
0.48,0.410541
0.49,0.46068600000000004
0.5,0.47420999999999996
0.51,0.46302
0.52,0.45982199999999995
0.53,0.48045899999999997
0.54,0.514272
0.55,0.541587
0.56,0.556233
0.5700000000000001,0.5691539999999999
0.58,0.598239
0.59,0.647154
0.6,0.688626
0.61,0.693168
0.62,0.655845
0.63,0.603576
0.64,0.561843
0.65,0.534774
0.66,0.508737
0.67,0.476598
0.68,0.437712
0.6900000000000001,0.390978
0.7000000000000001,0.350244
0.71,0.33455999999999997
0.72,0.335649
0.73,0.322212
0.74,0.274758
0.75,0.20513699999999999
0.76,0.14333400000000002
0.77,0.09976499999999999
0.78,0.060413999999999995
0.79,0.010842000000000001
0.8,-0.050469
0.81,-0.10635599999999999
0.8200000000000001,-0.137658
0.8300000000000001,-0.149757
0.84,-0.16883700000000001
0.85,-0.19943099999999997
0.86,-0.223269
0.87,-0.23202599999999998
0.88,-0.239382
0.89,-0.258999
0.9,-0.280794
0.91,-0.286254
0.92,-0.280461
0.93,-0.28490099999999996
0.9400000000000001,-0.29438400000000003
0.9500000000000001,-0.29143199999999997
0.96,-0.28608
0.97,-0.31566
0.98,-0.393927
0.99,-0.481392
1.0,-0.522096
1.01,-0.511224
1.02,-0.491409
1.03,-0.502527
1.04,-0.535668
1.05,-0.559218
1.06,-0.564564
1.07,-0.565674
1.08,-0.5761050000000001
1.09,-0.5876939999999999
1.1,-0.584292
1.11,-0.5624669999999999
1.12,-0.537447
1.1300000000000001,-0.520992
1.1400000000000001,-0.5231669999999999
1.1500000000000001,-0.542667
1.16,-0.568155
1.17,-0.5851109999999999
1.18,-0.581259
1.19,-0.555204
1.2,-0.523464
1.21,-0.512229
1.22,-0.533697
1.23,-0.582933
1.24,-0.63231
1.25,-0.652869
1.26,-0.631257
1.27,-0.590511
1.28,-0.568521
1.29,-0.584025
1.3,-0.617508
1.31,-0.62814
1.32,-0.5910690000000001
1.33,-0.5300400000000001
1.34,-0.491016
1.35,-0.49675800000000003
1.36,-0.534843
1.37,-0.578955
1.3800000000000001,-0.599613
1.3900000000000001,-0.583803
1.4000000000000001,-0.548169
1.41,-0.524079
1.42,-0.518601
1.43,-0.523266
1.44,-0.5351549999999999
1.45,-0.561066
1.46,-0.601473
1.47,-0.628737
1.48,-0.609612
1.49,-0.5531429999999999
1.5,-0.500856
1.51,-0.48269100000000004
1.52,-0.507825
1.53,-0.548175
1.54,-0.566679
1.55,-0.5470470000000001
1.56,-0.506886
1.57,-0.473313
1.58,-0.463947
1.59,-0.477156
1.6,-0.504981
1.61,-0.537948
1.62,-0.560352
1.6300000000000001,-0.5705100000000001
1.6400000000000001,-0.585672
1.6500000000000001,-0.620112
1.6600000000000001,-0.6646890000000001
1.67,-0.693525
1.68,-0.6718679999999999
1.69,-0.57732
1.7,-0.39461399999999996
1.71,-0.129195
1.72,0.173493
1.73,0.437094
1.74,0.590232
1.75,0.670581
1.76,0.473811
1.77,0.044034000000000004
1.78,-0.40561499999999995
1.79,-0.652968
1.8,-0.653196
1.81,-0.632589
1.82,-0.56262
1.83,-0.49257
1.84,-0.44230200000000003
1.85,-0.42298500000000006
1.86,-0.42721200000000004
1.87,-0.44323799999999997
1.8800000000000001,-0.45854400000000006
1.8900000000000001,-0.45754500000000004
1.9000000000000001,-0.44257799999999997
1.9100000000000001,-0.437094
1.92,-0.457497
1.93,-0.497835
1.94,-0.530559
1.95,-0.525069
1.96,-0.492708
1.97,-0.46832399999999996
1.98,-0.468687
1.99,-0.476667
2.0,-0.470904
2.0100000000000002,-0.44555700000000004
2.02,-0.412134
2.0300000000000002,-0.37646399999999997
2.04,-0.345717
2.05,-0.332673
2.06,-0.34042799999999995
2.07,-0.34203300000000003
2.08,-0.316935
2.09,-0.275175
2.1,-0.253089
2.11,-0.2658
2.12,-0.291087
2.13,-0.296703
2.14,-0.271959
2.15,-0.2307
2.16,-0.19534799999999997
2.17,-0.18063
2.18,-0.184974
2.19,-0.19458
2.2,-0.192423
2.21,-0.170913
2.22,-0.143535
2.23,-0.11895900000000001
2.24,-0.088686
2.25,-0.0453
2.2600000000000002,0.009294
2.27,0.068655
2.2800000000000002,0.1263
2.29,0.184602
2.3000000000000003,0.24340499999999998
2.31,0.289002
2.32,0.311118
2.33,0.311418
2.34,0.293643
2.35,0.267213
2.36,0.255654
2.37,0.281718
2.38,0.352593
2.39,0.431622
2.4,0.460914
2.41,0.430203
2.42,0.3858
2.43,0.371352
2.44,0.39198299999999997
2.45,0.418323
2.46,0.421836
2.47,0.413952
2.48,0.41242200000000007
2.49,0.41707500000000003
2.5,0.417639
2.5100000000000002,0.4002
2.52,0.363879
2.5300000000000002,0.325365
2.54,0.294564
2.5500000000000003,0.26623800000000003
2.56,0.23540099999999997
2.57,0.198585
2.58,0.16078499999999998
2.59,0.124137
2.6,0.07566
2.61,0.009545999999999999
2.62,-0.055383
2.63,-0.085416
2.64,-0.070887
2.65,-0.029967
2.66,-0.00186
2.67,6.000000000000001e-05
2.68,-0.011985
2.69,-0.022965
2.7,-0.033042
2.71,-0.041616
2.72,-0.052647
2.73,-0.072156
2.74,-0.10498199999999999
2.75,-0.136479
2.7600000000000002,-0.138363
2.77,-0.095412
2.7800000000000002,-0.015018
2.79,0.074958
2.8000000000000003,0.147312
2.81,0.187986
2.82,0.195951
2.83,0.179424
2.84,0.166077
2.85,0.16989300000000002
2.86,0.17715
2.87,0.166599
2.88,0.13800600000000002
2.89,0.112644
2.9,0.113652
2.91,0.137544
2.92,0.154221
2.93,0.14292
2.94,0.11921100000000001
2.95,0.117609
2.96,0.156048
2.97,0.216969
2.98,0.268107
2.99,0.29454
3.0,0.300138
3.0100000000000002,0.282246
3.02,0.245283
3.0300000000000002,0.21060600000000002
3.04,0.21013199999999999
3.0500000000000003,0.248037
3.06,0.287607
3.0700000000000003,0.290199
3.08,0.260232
3.09,0.230712
3.1,0.230637
3.11,0.253677
3.12,0.267063
3.13,0.252897
3.14,0.22601700000000002
3.15,0.21274800000000002
3.16,0.23492400000000002
3.17,0.285243
3.18,0.345783
3.19,0.396504
3.2,0.42507900000000004
3.21,0.421266
3.22,0.406119
3.23,0.41799000000000003
